[12-09-2026 13:41:49] [    info] [                ] Started resource npwd
[12-09-2026 13:41:49] [ warning] [              js] Unhandled promise rejection in resource npwd
[12-09-2026 13:41:49] [ warning] [              js] Uncaught Error: Driver not found.
dist/game/server/server.js(5138,130): getDriver
dist/game/server/server.js(5199,28): 
node:internal/process/task_queues(104,5): processTicksAndRejections

[12-09-2026 13:41:49] [ warning] [              js] Unhandled promise rejection in resource npwd
[12-09-2026 13:41:49] [ warning] [              js] Uncaught Error: Driver not found.
dist/game/server/server.js(5138,130): getDriver
dist/game/server/server.js(5199,28): 
node:internal/process/task_queues(104,5): processTicksAndRejections

[12-09-2026 13:41:49] [ warning] [              js] Unhandled promise rejection in resource npwd
[12-09-2026 13:41:49] [ warning] [              js] Uncaught Error: No available storage method found.
dist/game/server/server.js(5207,27): 
node:internal/process/task_queues(104,5): processTicksAndRejections

[12-09-2026 13:41:49] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.151:30120/info.json (Get "https://171.76.82.151:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.151:30120/dynamic.json (Get "https://171.76.82.151:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.151:30120/players.json (Get "https://171.76.82.151:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:41:49] [ warning] [                ] ScheduleResourceTick: This native is deprecated. Script resources in FiveM for GTAV Enhanced are running on the same tick rate as the server main tick.
[12-09-2026 13:41:50] [    info] [         oxmysql] ^5[12.3.3-MariaDB] ^2Database server connection established!^0
[12-09-2026 13:41:50] [    info] [        qbx_core] ^7
^4Welcome to ^3Qbox^4!
To learn more, please check out the documentation at ^5https://docs.qbox.re/^4.
To turn this message off, set the ^3qbx:acknowledge^4 convar to true in your server.cfg file.^7
^7
[12-09-2026 13:41:50] [    info] [       xt-prison] ^5[xt-prison] ^7[INFO] Initializing Table: ^5xt_prison^0^7
[12-09-2026 13:41:50] [    info] [       xt-prison] ^5[xt-prison] ^7[INFO] Initializing Table: ^5xt_prison_items^0^7
[12-09-2026 13:41:50] [    info] [        qbx_core] ^5[qbx_core] ^7[INFO] Removed invalid groups from player_groups table^7
[12-09-2026 13:41:50] [    info] [    ox_inventory] ^5[ox_inventory] ^7[INFO] Inventory has loaded 218 items^7
[12-09-2026 13:41:50] [    info] [scully_emotemenu] [38;2;46;164;247m[scully_emotemenu]^7 You are currently running the latest version.^7
[12-09-2026 13:42:20] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:42:43] [    info] [         txadmin] ^5[txAdmin]^0 Sending resources list to txAdmin.^0
[12-09-2026 13:42:50] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:43:20] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:43:51] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:44:21] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:44:51] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:45:21] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:45:52] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:46:22] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": read tcp 10.0.8.209:59824->171.76.82.227:30120: read: connection reset by peer (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
